Lon/X,Lat/Y,Hei/H
-0.642219346,52.05987595,93.39482976
-0.641926565,52.05987595,93.55841455
-0.641633784,52.05987595,93.6693369
-0.641341003,52.05987595,93.7028705
-0.641048223,52.05987595,93.73961555
-0.640755442,52.05987595,94.09652528
-0.640462661,52.05987595,94.54557995
-0.640169881,52.05987595,95.03955634
-0.6398771,52.05987595,95.41769289
-0.639584319,52.05987595,95.6730727
-0.639291538,52.05987595,95.82817211
-0.638998758,52.05987595,95.80743024
-0.638705977,52.05987595,95.72148053
-0.638413196,52.05987595,95.57559692
-0.638120415,52.05987595,95.25230812
-0.637827635,52.05987595,95.01695928
-0.637534854,52.05987595,94.85626531
-0.637242073,52.05987595,94.61578588
-0.636949292,52.05987595,94.70128712
-0.636656512,52.05987595,95.10168513
-0.636363731,52.05987595,95.50928751
-0.63607095,52.05987595,95.86770984
-0.63577817,52.05987595,96.1733068
-0.635485389,52.05987595,96.55674631
-0.635192608,52.05987595,97.00765849
-0.634899827,52.05987595,97.53612165
-0.634607047,52.05987595,97.91147322
-0.634314266,52.05987595,98.29835895
-0.634021485,52.05987595,98.71289896
-0.633728704,52.05987595,99.20539845
-0.633435924,52.05987595,99.57363737
-0.633143143,52.05987595,99.74746811
-0.632850362,52.05987595,99.99101078
-0.632557581,52.05987595,100.2791458
-0.632264801,52.05987595,100.6267685
-0.63197202,52.05987595,100.9540609
-0.631679239,52.05987595,101.4248539
-0.631386459,52.05987595,102.1674453
-0.631093678,52.05987595,102.3096477
-0.630800897,52.05987595,102.334836
-0.630508116,52.05987595,102.3591584
-0.630215336,52.05987595,102.2042319
-0.629922555,52.05987595,101.9850047
-0.629629774,52.05987595,101.7126539
-0.629336993,52.05987595,101.5845502
-0.629044213,52.05987595,101.6371484
-0.628751432,52.05987595,102.0683971
-0.628458651,52.05987595,102.4807134
-0.62816587,52.05987595,102.9788662
-0.62787309,52.05987595,103.7598922
-0.627580309,52.05987595,104.3201611
-0.627287528,52.05987595,104.7903393
-0.626994748,52.05987595,105.2274613
-0.626701967,52.05987595,105.7295208
-0.626409186,52.05987595,106.1484975
-0.626116405,52.05987595,106.1051889
-0.625823625,52.05987595,105.869279
-0.625530844,52.05987595,105.6015117
-0.625238063,52.05987595,105.6303298
-0.624945282,52.05987595,105.6760379
-0.624652502,52.05987595,105.7233133
-0.624359721,52.05987595,105.7249749
-0.62406694,52.05987595,105.685691
-0.623774159,52.05987595,105.6433659
-0.623481379,52.05987595,105.7680318
-0.623188598,52.05987595,105.9604537
-0.622895817,52.05987595,106.2046877
-0.622603037,52.05987595,106.5190278
-0.622310256,52.05987595,106.9499652
-0.622017475,52.05987595,107.444304
-0.621724694,52.05987595,107.5801007
-0.621431914,52.05987595,107.6632324
-0.621139133,52.05987595,107.6994619
-0.620846352,52.05987595,107.640664
-0.620553571,52.05987595,107.6051696
-0.620260791,52.05987595,107.591214
-0.61996801,52.05987595,107.5933068
-0.619675229,52.05987595,108.7877095
-0.619382448,52.05987595,111.1993069
-0.619089668,52.05987595,111.287655
-0.618796887,52.05987595,111.2817384
-0.618504106,52.05987595,111.2181151
-0.618211326,52.05987595,111.2590508
-0.617918545,52.05987595,111.2493135
-0.617625764,52.05987595,111.1694691
-0.617332983,52.05987595,111.2110225
-0.617040203,52.05987595,111.1812235
-0.616747422,52.05987595,111.0381258
-0.616454641,52.05987595,111.2452761
-0.61616186,52.05987595,111.4995563
-0.61586908,52.05987595,111.76848
-0.615576299,52.05987595,111.8707905
-0.615283518,52.05987595,111.91822
-0.614990737,52.05987595,111.9106502
-0.614697957,52.05987595,111.9769585
-0.614405176,52.05987595,112.0786715
-0.614112395,52.05987595,112.2244232
-0.613819615,52.05987595,112.0275424
-0.613526834,52.05987595,111.8726025
-0.613234053,52.05987595,111.9739266
-0.612941272,52.05987595,111.7713803
-0.612648492,52.05987595,111.524186
-0.612355711,52.05987595,111.3592795
-0.61206293,52.05987595,111.2531924
-0.611770149,52.05987595,111.2230346
-0.611477369,52.05987595,111.3612354
-0.611184588,52.05987595,111.4027191
-0.654516135,52.06005596,75.37051688
-0.654223353,52.06005596,75.89011027
-0.653930571,52.06005596,76.41954083
-0.65363779,52.06005596,76.9120434
-0.653345008,52.06005596,77.41751857
-0.653052226,52.06005596,77.93616885
-0.652759444,52.06005596,78.31050048
-0.652466662,52.06005596,78.43447051
-0.65217388,52.06005596,78.27870418
-0.651881098,52.06005596,78.32921264
-0.651588316,52.06005596,78.451817
-0.651295534,52.06005596,78.6531648
-0.651002752,52.06005596,78.79739607
-0.65070997,52.06005596,79.06152865
-0.650417188,52.06005596,79.49919409
-0.650124407,52.06005596,80.20431867
-0.649831625,52.06005596,80.74130855
-0.649538843,52.06005596,80.97187216
-0.649246061,52.06005596,81.10033955
-0.648953279,52.06005596,81.3978642
-0.648660497,52.06005596,82.01504099
-0.648367715,52.06005596,82.72935086
-0.648074933,52.06005596,83.4788359
-0.647782151,52.06005596,84.26396016
-0.647489369,52.06005596,85.07493962
-0.647196587,52.06005596,85.78872656
-0.646903805,52.06005596,86.27584755
-0.646611024,52.06005596,86.83227394
-0.646318242,52.06005596,87.37848801
-0.64602546,52.06005596,87.85537941
-0.645732678,52.06005596,88.15226913
-0.645439896,52.06005596,88.43264709
-0.645147114,52.06005596,88.81760111
-0.644854332,52.06005596,89.39236671
-0.64456155,52.06005596,90.06901643
-0.644268768,52.06005596,90.86839225
-0.643975986,52.06005596,91.65724124
-0.643683204,52.06005596,92.37120657
-0.643390423,52.06005596,92.8130524
-0.643097641,52.06005596,93.08367767
-0.642804859,52.06005596,93.30387914
-0.642512077,52.06005596,93.63944296
-0.642219295,52.06005596,93.85324581
-0.641926513,52.06005596,93.99741129
-0.641633731,52.06005596,94.09300364
-0.641340949,52.06005596,94.12081588
-0.641048167,52.06005596,94.15466686
-0.640755385,52.06005596,94.49034068
-0.640462603,52.06005596,94.92323768
-0.640169821,52.06005596,95.40470613
-0.63987704,52.06005596,95.77511128
-0.639584258,52.06005596,96.0220657
-0.639291476,52.06005596,96.16826808
-0.638998694,52.06005596,96.13844317
-0.638705912,52.06005596,96.04093625
-0.63841313,52.06005596,95.88137624
-0.638120348,52.06005596,95.54069986
-0.637827566,52.06005596,95.28787016
-0.637534784,52.06005596,95.11005605
-0.637242002,52.06005596,94.87607755
-0.63694922,52.06005596,94.95889699
-0.636656438,52.06005596,95.34744383
-0.636363657,52.06005596,95.76300936
-0.636070875,52.06005596,96.13549611
-0.635778093,52.06005596,96.46166485
-0.635485311,52.06005596,96.84099331
-0.635192529,52.06005596,97.28611816
-0.634899747,52.06005596,97.80766711
-0.634606965,52.06005596,98.19213802
-0.634314183,52.06005596,98.57912557
-0.634021401,52.06005596,98.98042956
-0.633728619,52.06005596,99.46687998
-0.633435837,52.06005596,99.83675455
-0.633143055,52.06005596,100.0228902
-0.632850274,52.06005596,100.2587378
-0.632557492,52.06005596,100.5354639
-0.63226471,52.06005596,100.8695775
-0.631971928,52.06005596,101.2132669
-0.631679146,52.06005596,101.7190157
-0.631386364,52.06005596,102.5217973
-0.631093582,52.06005596,102.6740471
-0.6308008,52.06005596,102.695332
-0.630508018,52.06005596,102.7063593
-0.630215236,52.06005596,102.5391183
-0.629922454,52.06005596,102.3119171
-0.629629672,52.06005596,102.041143
-0.629336891,52.06005596,101.8895962
-0.629044109,52.06005596,101.915711
-0.628751327,52.06005596,102.3302256
-0.628458545,52.06005596,102.7384805
-0.628165763,52.06005596,103.2429802
-0.627872981,52.06005596,104.0493563
-0.627580199,52.06005596,104.623169
-0.627287417,52.06005596,105.0955799
-0.626994635,52.06005596,105.5095377
-0.626701853,52.06005596,106.0157448
-0.626409071,52.06005596,106.4506602
-0.62611629,52.06005596,106.4264119
-0.625823508,52.06005596,106.1769444
-0.625530726,52.06005596,105.8830017
-0.625237944,52.06005596,105.8977431
-0.624945162,52.06005596,105.9285848
-0.62465238,52.06005596,105.9632643
-0.624359598,52.06005596,105.9690826
-0.624066816,52.06005596,105.924888
-0.623774034,52.06005596,105.8744029
-0.623481252,52.06005596,106.006556
-0.62318847,52.06005596,106.1900976
-0.622895688,52.06005596,106.415785
-0.622602907,52.06005596,106.724716
-0.622310125,52.06005596,107.1704783
-0.622017343,52.06005596,107.6919604
-0.621724561,52.06005596,107.8190317
-0.621431779,52.06005596,107.9027672
-0.621138997,52.06005596,107.9466671
-0.620846215,52.06005596,107.8771979
-0.620553433,52.06005596,107.8312728
-0.620260651,52.06005596,107.8071694
-0.619967869,52.06005596,107.8102061
-0.619675087,52.06005596,108.9410107
-0.619382305,52.06005596,111.2209017
-0.619089524,52.06005596,111.2935817
-0.618796742,52.06005596,111.28695
-0.61850396,52.06005596,111.2359364
-0.618211178,52.06005596,111.2612956
-0.617918396,52.06005596,111.2390341
-0.617625614,52.06005596,111.1523653
-0.617332832,52.06005596,111.2020996
-0.61704005,52.06005596,111.1820141
-0.616747268,52.06005596,111.0495253
-0.616454486,52.06005596,111.2499308
-0.616161704,52.06005596,111.4989013
-0.615868922,52.06005596,111.7679923
-0.615576141,52.06005596,111.8746362
-0.615283359,52.06005596,111.924535
-0.614990577,52.06005596,111.9150735
-0.614697795,52.06005596,111.9947992
-0.614405013,52.06005596,112.1057234
-0.614112231,52.06005596,112.2471342
-0.613819449,52.06005596,112.0526084
-0.613526667,52.06005596,111.897304
-0.613233885,52.06005596,111.9877647
-0.612941103,52.06005596,111.7750843
-0.612648321,52.06005596,111.5211561
-0.612355539,52.06005596,111.3566736
-0.612062758,52.06005596,111.2518074
-0.611769976,52.06005596,111.2227894
-0.611477194,52.06005596,111.3608655
-0.611184412,52.06005596,111.4026801
-0.654516134,52.06023597,75.36554721
-0.654223351,52.06023597,75.85908539
-0.653930568,52.06023597,76.37320996
-0.653637785,52.06023597,76.87030628
-0.653345002,52.06023597,77.39102051
-0.653052219,52.06023597,77.93571956
-0.652759436,52.06023597,78.45529962
-0.652466652,52.06023597,78.75314991
-0.652173869,52.06023597,78.80127544
-0.651881086,52.06023597,79.04967632
-0.651588303,52.06023597,79.31573558
-0.65129552,52.06023597,79.59256726
-0.651002737,52.06023597,79.63564153
-0.650709954,52.06023597,79.70454909
-0.650417171,52.06023597,79.83400371
-0.650124388,52.06023597,80.35031393
-0.649831605,52.06023597,80.76996436
-0.649538821,52.06023597,80.97494386
-0.649246038,52.06023597,81.10029721
-0.648953255,52.06023597,81.37815479
-0.648660472,52.06023597,81.9412218
-0.648367689,52.06023597,82.70753879
-0.648074906,52.06023597,83.55040559
-0.647782123,52.06023597,84.47362866
-0.64748934,52.06023597,85.12965351
-0.647196557,52.06023597,85.69461646
-0.646903774,52.06023597,86.18368445
-0.64661099,52.06023597,86.89607097
-0.646318207,52.06023597,87.65232439
-0.646025424,52.06023597,88.37751779
-0.645732641,52.06023597,88.75001531
-0.645439858,52.06023597,89.04555927
-0.645147075,52.06023597,89.41821268
-0.644854292,52.06023597,89.96687038
-0.644561509,52.06023597,90.62506115
-0.644268726,52.06023597,91.44670554
-0.643975943,52.06023597,92.23714861
-0.64368316,52.06023597,92.94693708
-0.643390376,52.06023597,93.39360421
-0.643097593,52.06023597,93.64345514
-0.64280481,52.06023597,93.83007439
-0.642512027,52.06023597,94.1248902
-0.642219244,52.06023597,94.31165486
-0.641926461,52.06023597,94.43640258
-0.641633678,52.06023597,94.5166648
-0.641340895,52.06023597,94.53876114
-0.641048112,52.06023597,94.56971011
-0.640755329,52.06023597,94.88414785
-0.640462545,52.06023597,95.30089026
-0.640169762,52.06023597,95.76985281
-0.639876979,52.06023597,96.13252649
-0.639584196,52.06023597,96.37105498
-0.639291413,52.06023597,96.50836017
-0.63899863,52.06023597,96.46945214
-0.638705847,52.06023597,96.360386
-0.638413064,52.06023597,96.1871477
-0.638120281,52.06023597,95.8290836
-0.637827498,52.06023597,95.55877278
-0.637534714,52.06023597,95.36384989
-0.637241931,52.06023597,95.13637237
-0.636949148,52.06023597,95.21650101
-0.636656365,52.06023597,95.59319659
-0.636363582,52.06023597,96.0167353
-0.636070799,52.06023597,96.40329302
-0.635778016,52.06023597,96.7500337
-0.635485233,52.06023597,97.12523769
-0.63519245,52.06023597,97.56457409
-0.634899667,52.06023597,98.07920878
-0.634606884,52.06023597,98.47280846
-0.6343141,52.06023597,98.85988471
-0.634021317,52.06023597,99.24795258
-0.633728534,52.06023597,99.72835835
-0.633435751,52.06023597,100.099879
-0.633142968,52.06023597,100.2983196
-0.632850185,52.06023597,100.5264588
-0.632557402,52.06023597,100.7917738
-0.632264619,52.06023597,101.112378
-0.631971836,52.06023597,101.4724861
-0.631679053,52.06023597,102.0132159
-0.631386269,52.06023597,102.8761882
-0.631093486,52.06023597,103.0384469
-0.630800703,52.06023597,103.0558191
-0.63050792,52.06023597,103.0535513
-0.630215137,52.06023597,102.8739965
-0.629922354,52.06023597,102.6388305
-0.629629571,52.06023597,102.3696331
-0.629336788,52.06023597,102.1946208
-0.629044005,52.06023597,102.1942618
-0.628751222,52.06023597,102.5920421
-0.628458438,52.06023597,102.9962475
-0.628165655,52.06023597,103.5071129
-0.627872872,52.06023597,104.3388393
-0.627580089,52.06023597,104.926184
-0.627287306,52.06023597,105.400803
-0.626994523,52.06023597,105.7915964
-0.62670174,52.06023597,106.3019808
-0.626408957,52.06023597,106.7528378
-0.626116174,52.06023597,106.74765
-0.625823391,52.06023597,106.4845868
-0.625530607,52.06023597,106.1644803
-0.625237824,52.06023597,106.1651449
-0.624945041,52.06023597,106.1811191
-0.624652258,52.06023597,106.2032186
-0.624359475,52.06023597,106.2131938
-0.624066692,52.06023597,106.1640763
-0.623773909,52.06023597,106.1054463
-0.623481126,52.06023597,106.2450867
-0.623188343,52.06023597,106.4197241
-0.62289556,52.06023597,106.6268776
-0.622602777,52.06023597,106.9303993
-0.622309993,52.06023597,107.3910179
-0.62201721,52.06023597,107.939609
-0.621724427,52.06023597,108.0579548
-0.621431644,52.06023597,108.1423098
-0.621138861,52.06023597,108.1938623
-0.620846078,52.06023597,108.1137218
-0.620553295,52.06023597,108.0573663
-0.620260512,52.06023597,108.0231258
-0.619967729,52.06023597,108.0271062
-0.619674946,52.06023597,109.0941844
-0.619382162,52.06023597,111.2423677
-0.619089379,52.06023597,111.2994962
-0.618796596,52.06023597,111.2921741
-0.618503813,52.06023597,111.2537702
-0.61821103,52.06023597,111.2635233
-0.617918247,52.06023597,111.2287478
-0.617625464,52.06023597,111.1352545
-0.617332681,52.06023597,111.1931863
-0.617039898,52.06023597,111.1828158
-0.616747115,52.06023597,111.0609359
-0.616454331,52.06023597,111.2545761
-0.616161548,52.06023597,111.4982465
-0.615868765,52.06023597,111.7675048
-0.615575982,52.06023597,111.8784872
-0.615283199,52.06023597,111.930848
-0.614990416,52.06023597,111.9194948
-0.614697633,52.06023597,112.0126577
-0.61440485,52.06023597,112.1327704
-0.614112067,52.06023597,112.2698403
-0.613819284,52.06023597,112.0776789
-0.613526501,52.06023597,111.9219932
-0.613233717,52.06023597,112.0015904
-0.612940934,52.06023597,111.7787771
-0.612648151,52.06023597,111.5181267
-0.612355368,52.06023597,111.3540683
-0.612062585,52.06023597,111.250424
-0.611769802,52.06023597,111.222544
-0.611477019,52.06023597,111.3604955
-0.611184236,52.06023597,111.4026418
-0.654516133,52.06041599,75.06934975
-0.654223349,52.06041599,75.52430131
-0.653930564,52.06041599,75.98311901
-0.65363778,52.06041599,76.3931077
-0.653344996,52.06041599,76.88385623
-0.653052212,52.06041599,77.45661337
-0.652759427,52.06041599,78.13078432
-0.652466643,52.06041599,78.6730199
-0.652173859,52.06041599,79.06441052
-0.651881074,52.06041599,79.48381429
-0.65158829,52.06041599,79.85746973
-0.651295506,52.06041599,80.1721387
-0.651002722,52.06041599,80.19462317
-0.650709937,52.06041599,80.21268459
-0.650417153,52.06041599,80.25510615
-0.650124369,52.06041599,80.5789692
-0.649831584,52.06041599,80.86725217
-0.6495388,52.06041599,81.05356666
-0.649246016,52.06041599,81.21245449
-0.648953232,52.06041599,81.4782179
-0.648660447,52.06041599,81.93689274
-0.648367663,52.06041599,82.64946643
-0.648074879,52.06041599,83.45757901
-0.647782095,52.06041599,84.36592003
-0.64748931,52.06041599,85.05059561
-0.647196526,52.06041599,85.67377582
-0.646903742,52.06041599,86.26587231
-0.646610957,52.06041599,87.08419053
-0.646318173,52.06041599,87.94896783
-0.646025389,52.06041599,88.7874526
-0.645732605,52.06041599,89.19088073
-0.64543982,52.06041599,89.48887058
-0.645147036,52.06041599,89.85163099
-0.644854252,52.06041599,90.39260884
-0.644561467,52.06041599,91.04969903
-0.644268683,52.06041599,91.88943005
-0.643975899,52.06041599,92.67828561
-0.643683115,52.06041599,93.38432972
-0.64339033,52.06041599,93.84856387
-0.643097546,52.06041599,94.07889119
-0.642804762,52.06041599,94.22713297
-0.642511977,52.06041599,94.47195057
-0.642219193,52.06041599,94.64280652
-0.641926409,52.06041599,94.76468157
-0.641633625,52.06041599,94.8201467
-0.64134084,52.06041599,94.830796
-0.641048056,52.06041599,94.85545182
-0.640755272,52.06041599,95.14707015
-0.640462488,52.06041599,95.55947057
-0.640169703,52.06041599,96.03496666
-0.639876919,52.06041599,96.39859291
-0.639584135,52.06041599,96.62986541
-0.63929135,52.06041599,96.75594304
-0.638998566,52.06041599,96.72724233
-0.638705782,52.06041599,96.6112567
-0.638412998,52.06041599,96.41762605
-0.638120213,52.06041599,96.03667883
-0.637827429,52.06041599,95.74483612
-0.637534645,52.06041599,95.53052657
-0.63724186,52.06041599,95.32933884
-0.636949076,52.06041599,95.4215263
-0.636656292,52.06041599,95.79628418
-0.636363508,52.06041599,96.23119325
-0.636070723,52.06041599,96.63016512
-0.635777939,52.06041599,96.99043642
-0.635485155,52.06041599,97.36504453
-0.635192371,52.06041599,97.80187437
-0.634899586,52.06041599,98.31217923
-0.634606802,52.06041599,98.70507443
-0.634314018,52.06041599,99.08967231
-0.634021233,52.06041599,99.47257728
-0.633728449,52.06041599,99.95291527
-0.633435665,52.06041599,100.3261996
-0.633142881,52.06041599,100.5286838
-0.632850096,52.06041599,100.7506706
-0.632557312,52.06041599,101.008602
-0.632264528,52.06041599,101.3217964
-0.631971743,52.06041599,101.9701724
-0.631678959,52.06041599,102.6270752
-0.631386175,52.06041599,103.2029179
-0.631093391,52.06041599,103.3173809
-0.630800606,52.06041599,103.3310982
-0.630507822,52.06041599,103.3203682
-0.630215038,52.06041599,103.1327892
-0.629922253,52.06041599,102.8909477
-0.629629469,52.06041599,102.6178446
-0.629336685,52.06041599,102.4339782
-0.629043901,52.06041599,102.4242654
-0.628751116,52.06041599,102.8143908
-0.628458332,52.06041599,103.2140128
-0.628165548,52.06041599,103.7237043
-0.627872764,52.06041599,104.5610937
-0.627579979,52.06041599,105.1523643
-0.627287195,52.06041599,105.628875
-0.626994411,52.06041599,106.016172
-0.626701626,52.06041599,106.5279094
-0.626408842,52.06041599,106.9816946
-0.626116058,52.06041599,106.979141
-0.625823274,52.06041599,106.7154768
-0.625530489,52.06041599,106.3920657
-0.625237705,52.06041599,106.3815046
-0.624944921,52.06041599,106.3880901
-0.624652136,52.06041599,106.4025609
-0.624359352,52.06041599,106.4098444
-0.624066568,52.06041599,106.3585309
-0.623773784,52.06041599,106.2984309
-0.623480999,52.06041599,106.4386152
-0.623188215,52.06041599,106.6090403
-0.622895431,52.06041599,106.8091921
-0.622602647,52.06041599,107.1093459
-0.622309862,52.06041599,107.5723301
-0.622017078,52.06041599,108.1266167
-0.621724294,52.06041599,108.2435372
-0.621431509,52.06041599,108.3281486
-0.621138725,52.06041599,108.3805754
-0.620845941,52.06041599,108.2810793
-0.620553157,52.06041599,108.2207398
-0.620260372,52.06041599,108.1964263
-0.619967588,52.06041599,108.1989283
-0.619674804,52.06041599,109.2113106
-0.619382019,52.06041599,111.2486991
-0.619089235,52.06041599,111.3008283
-0.618796451,52.06041599,111.2938259
-0.618503667,52.06041599,111.2585618
-0.618210882,52.06041599,111.2644331
-0.617918098,52.06041599,111.2263222
-0.617625314,52.06041599,111.1307299
-0.617332529,52.06041599,111.1903454
-0.617039745,52.06041599,111.1824176
-0.616746961,52.06041599,111.0640089
-0.616454177,52.06041599,111.2563601
-0.616161392,52.06041599,111.496424
-0.615868608,52.06041599,111.7595104
-0.615575824,52.06041599,111.8753142
-0.61528304,52.06041599,111.9318159
-0.614990255,52.06041599,111.9207118
-0.614697471,52.06041599,112.0169039
-0.614404687,52.06041599,112.1388436
-0.614111902,52.06041599,112.2745557
-0.613819118,52.06041599,112.0832242
-0.613526334,52.06041599,111.9278666
-0.61323355,52.06041599,112.0044437
-0.612940765,52.06041599,111.7792666
-0.612647981,52.06041599,111.5173522
-0.612355197,52.06041599,111.3534107
-0.612062412,52.06041599,111.2498867
-0.611769628,52.06041599,111.2221663
-0.611476844,52.06041599,111.3600463
-0.61118406,52.06041599,111.4039491
-0.654516132,52.060596,74.69261864
-0.654223346,52.060596,75.1055174
-0.653930561,52.060596,75.49796521
-0.653637775,52.060596,75.79548714
-0.65334499,52.060596,76.24377358
-0.653052204,52.060596,76.8451446
-0.652759419,52.060596,77.67649552
-0.652466634,52.060596,78.48262641
-0.652173848,52.060596,79.25582564
-0.651881063,52.060596,79.83878263
-0.651588277,52.060596,80.31011084
-0.651295492,52.060596,80.65220675
-0.651002706,52.060596,80.67638163
-0.650709921,52.060596,80.68352344
-0.650417135,52.060596,80.70007473
-0.65012435,52.060596,80.83046204
-0.649831564,52.060596,80.9835174
-0.649538779,52.060596,81.15308015
-0.649245993,52.060596,81.35564559
-0.648953208,52.060596,81.6113863
-0.648660423,52.060596,81.95176352
-0.648367637,52.060596,82.58135269
-0.648074852,52.060596,83.31927795
-0.647782066,52.060596,84.17043231
-0.647489281,52.060596,84.9345725
-0.647196495,52.060596,85.67322092
-0.64690371,52.060596,86.39629905
-0.646610924,52.060596,87.30669833
-0.646318139,52.060596,88.25192422
-0.646025353,52.060596,89.16636589
-0.645732568,52.060596,89.58836307
-0.645439782,52.060596,89.88528036
-0.645146997,52.060596,90.23881348
-0.644854212,52.060596,90.77721041
-0.644561426,52.060596,91.43800203
-0.644268641,52.060596,92.29466333
-0.643975855,52.060596,93.08104593
-0.64368307,52.060596,93.78347314
-0.643390284,52.060596,94.26879904
-0.643097499,52.060596,94.47993407
-0.642804713,52.060596,94.58846797
-0.642511928,52.060596,94.78072908
-0.642219142,52.060596,94.93877088
-0.641926357,52.060596,95.06233738
-0.641633571,52.060596,95.09038733
-0.641340786,52.060596,95.08801107
-0.641048001,52.060596,95.1054311
-0.640755215,52.060596,95.37379203
-0.64046243,52.060596,95.78512905
-0.640169644,52.060596,96.27242003
-0.639876859,52.060596,96.63940031
-0.639584073,52.060596,96.86373392
-0.639291288,52.060596,96.9779508
-0.638998502,52.060596,96.96479193
-0.638705717,52.060596,96.8431554
-0.638412931,52.060596,96.62727498
-0.638120146,52.060596,96.22192483
-0.63782736,52.060596,95.90743128
-0.637534575,52.060596,95.67312559
-0.63724179,52.060596,95.50370011
-0.636949004,52.060596,95.61201324
-0.636656219,52.060596,95.98757488
-0.636363433,52.060596,96.43479728
-0.636070648,52.060596,96.84572377
-0.635777862,52.060596,97.21757863
-0.635485077,52.060596,97.59256345
-0.635192291,52.060596,98.02779272
-0.634899506,52.060596,98.53448241
-0.63460672,52.060596,98.92395244
-0.634313935,52.060596,99.30536446
-0.634021149,52.060596,99.68533903
-0.633728364,52.060596,100.1672638
-0.633435579,52.060596,100.5423425
-0.633142793,52.060596,100.7465859
-0.632850008,52.060596,100.9628482
-0.632557222,52.060596,101.2145105
-0.632264437,52.060596,101.5219819
-0.631971651,52.060596,102.5340366
-0.631678866,52.060596,103.3291059
-0.63138608,52.060596,103.5217713
-0.631093295,52.060596,103.5726797
-0.630800509,52.060596,103.5828118
-0.630507724,52.060596,103.5649561
-0.630214938,52.060596,103.3705391
-0.629922153,52.060596,103.122378
-0.629629368,52.060596,102.843853
-0.629336582,52.060596,102.6551773
-0.629043797,52.060596,102.640843
-0.628751011,52.060596,103.0258242
-0.628458226,52.060596,103.4207134
-0.62816544,52.060596,103.9271461
-0.627872655,52.060596,104.7647543
-0.627579869,52.060596,105.3572975
-0.627287084,52.060596,105.8356165
-0.626994298,52.060596,106.2248561
-0.626701513,52.060596,106.7371591
-0.626408727,52.060596,107.1902721
-0.626115942,52.060596,107.1858104
-0.625823157,52.060596,106.9251501
-0.625530371,52.060596,106.6047423
-0.625237586,52.060596,106.583744
-0.6249448,52.060596,106.5824588
-0.624652015,52.060596,106.5906688
-0.624359229,52.060596,106.5933666
-0.624066444,52.060596,106.540617
-0.623773658,52.060596,106.4808889
-0.623480873,52.060596,106.6196971
-0.623188087,52.060596,106.7872093
-0.622895302,52.060596,106.9835472
-0.622602516,52.060596,107.2808975
-0.622309731,52.060596,107.74279
-0.622016946,52.060596,108.2968572
-0.62172416,52.060596,108.4143711
-0.621431375,52.060596,108.4991351
-0.621138589,52.060596,108.5505468
-0.620845804,52.060596,108.4292937
-0.620553018,52.060596,108.366784
-0.620260233,52.060596,108.357929
-0.619967447,52.060596,108.3582829
-0.619674662,52.060596,109.3183993
-0.619381876,52.060596,111.2507755
-0.619089091,52.060596,111.3008959
-0.618796306,52.060596,111.2944883
-0.61850352,52.060596,111.2597451
-0.618210735,52.060596,111.2649806
-0.617917949,52.060596,111.2260708
-0.617625164,52.060596,111.1296862
-0.617332378,52.060596,111.1891819
-0.617039593,52.060596,111.1816872
-0.616746807,52.060596,111.0647757
-0.616454022,52.060596,111.2573545
-0.616161236,52.060596,111.494271
-0.615868451,52.060596,111.7494326
-0.615575665,52.060596,111.8702044
-0.61528288,52.060596,111.9313068
-0.614990095,52.060596,111.9210439
-0.614697309,52.060596,112.0173828
-0.614404524,52.060596,112.1391171
-0.614111738,52.060596,112.2742963
-0.613818953,52.060596,112.0833703
-0.613526167,52.060596,111.9285381
-0.613233382,52.060596,112.004264
-0.612940596,52.060596,111.7788724
-0.612647811,52.060596,111.5172011
-0.612355025,52.060596,111.3532918
-0.61206224,52.060596,111.2495826
-0.611769454,52.060596,111.2217519
-0.611476669,52.060596,111.359575
-0.611183884,52.060596,111.4056317
-0.654516131,52.06077601,74.49986681
-0.654223344,52.06077601,74.84072307
-0.653930557,52.06077601,75.156288
-0.653637771,52.06077601,75.35920555
-0.653344984,52.06077601,75.74882357
-0.653052197,52.06077601,76.32800133
-0.652759411,52.06077601,77.26524928
-0.652466624,52.06077601,78.24105095
-0.652173837,52.06077601,79.25338152
-0.651881051,52.06077601,79.93026527
-0.651588264,52.06077601,80.46581994
-0.651295477,52.06077601,80.84313483
-0.651002691,52.06077601,80.94395512
-0.650709904,52.06077601,81.02099092
-0.650417118,52.06077601,81.09366182
-0.650124331,52.06077601,81.11822115
-0.649831544,52.06077601,81.20568998
-0.649538758,52.06077601,81.39906224
-0.649245971,52.06077601,81.66360505
-0.648953184,52.06077601,81.94391736
-0.648660398,52.06077601,82.2344547
-0.648367611,52.06077601,82.80369172
-0.648074824,52.06077601,83.45569328
-0.647782038,52.06077601,84.17454546
-0.647489251,52.06077601,84.92341977
-0.647196464,52.06077601,85.70614895
-0.646903678,52.06077601,86.5494696
-0.646610891,52.06077601,87.52458759
-0.646318105,52.06077601,88.51397959
-0.646025318,52.06077601,89.45622952
-0.645732531,52.06077601,89.90447601
-0.645439745,52.06077601,90.22070342
-0.645146958,52.06077601,90.57473895
-0.644854171,52.06077601,91.11559838
-0.644561385,52.06077601,91.7817144
-0.644268598,52.06077601,92.65090933
-0.643975811,52.06077601,93.44016116
-0.643683025,52.06077601,94.14693092
-0.643390238,52.06077601,94.65675115
-0.643097451,52.06077601,94.84838978
-0.642804665,52.06077601,94.91689853
-0.642511878,52.06077601,95.06354663
-0.642219092,52.06077601,95.21534692
